"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002475","antigen processing and presentation via MHC class Ib","14/3069","16/18670",8.83753278067986e-10,4.6936286386882e-08,3.77546337972131e-08,"HLA-F/CD1C/CD1E/HLA-B/HLA-A/B2M/CD1B/HLA-G/TAP2/HLA-C/CD1A/AP3D1/AP3B1/HLA-E",14
"BP","GO:0002479","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent","35/3069","75/18670",9.26153665947226e-10,4.87748321385821e-08,3.92335241594097e-08,"NCF1/NCF4/HLA-F/HLA-B/PSMB8/PDIA3/TAP1/CYBB/HLA-A/B2M/PSMB5/CALR/HLA-G/PSMB6/PSMA8/PSMC3/TAP2/NCF2/HLA-C/PSMD1/CD207/SNAP23/PSMD9/IKBKB/PSMD14/PSMD2/PSMD8/PSMC4/PSMB9/PSMC1/PSMD3/HLA-E/VAMP8/PSMB10/CYBA",35
"BP","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","41/3069","96/18670",1.00658277832989e-09,5.25687855982785e-08,4.22853063633495e-08,"NCF1/NCF4/HLA-F/HLA-B/PSMB8/PDIA3/TAP1/CYBB/HLA-A/B2M/PSMB5/CALR/HLA-G/PSMB6/PSMA8/PSMC3/TAP2/ERAP1/BCAP31/NCF2/HLA-C/SEC31A/PSMD1/CD207/SNAP23/PSMD9/IKBKB/PSMD14/PSMD2/PSMD8/PSMC4/PSMB9/ERAP2/PSMC1/CANX/PSMD3/HLA-E/IFI30/VAMP8/PSMB10/CYBA",41
"BP","GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","36/3069","79/18670",1.21318812090018e-09,6.28351235841441e-08,5.05433485079684e-08,"NCF1/NCF4/HLA-F/HLA-B/PSMB8/PDIA3/TAP1/CYBB/HLA-A/B2M/PSMB5/CALR/HLA-G/PSMB6/PSMA8/PSMC3/TAP2/NCF2/HLA-C/PSMD1/CD207/SNAP23/PSMD9/IKBKB/PSMD14/PSMD2/PSMD8/PSMC4/PSMB9/PSMC1/PSMD3/HLA-E/IFI30/VAMP8/PSMB10/CYBA",36
"BP","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","26/3069","47/18670",1.30828665369777e-09,6.7205184087901e-08,5.40585399875635e-08,"IRF4/RUNX3/MYB/TBX21/SASH3/IL12RB1/FOXP3/JAK3/NCKAP1L/IL4R/TNFSF4/CD83/MALT1/IL23A/CD86/IL18/NLRP3/IFNG/IL23R/ZBTB7B/LGALS9/IL2/SMAD7/CD80/HMGB1/SH3RF1",26
"BP","GO:0045088","regulation of innate immune response","92/3069","305/18670",1.39812234483009e-09,7.12360384963427e-08,5.7300880696545e-08,"AIM2/SLAMF6/PYHIN1/KLRK1/CARD11/ZBP1/PTPN22/TXK/BIRC3/RASGRP1/NLRC3/SH2D1A/GBP5/CD96/LAG3/LILRB1/PLCG2/VAV1/TNFAIP3/TREML2/MUC16/ICAM3/HLA-F/NLRC5/ARRB2/FCGR2B/PTPN6/CR1/COCH/CRTAM/NCR3/ADAM8/MALT1/PVR/HAVCR2/LRP8/PSMB8/HMGB3/CD226/CARD9/IFNG/NCR1/IL18RAP/PSMB5/IRGM/NECTIN2/SERPINB9/SLAMF8/HLA-G/PSMB6/JAK2/PSMA8/MICB/PSMC3/PYCARD/ERAP1/HMGB2/LGALS9/CLEC10A/FAM3A/TREM2/IL12A/FYN/IFNAR2/BIRC2/SH2D1B/PSMD1/MUL1/PARP14/CADM1/RAF1/PSMD9/NLRX1/IRF3/IKBKB/PSMD14/POLR3B/PRKACA/PSMD2/PSMD8/CGAS/PSMC4/CD160/HMGB1/PSMB9/PSMC1/PSMD3/HLA-E/PTPN2/CLEC4C/PSMB10/CLEC12B",92
"BP","GO:0002700","regulation of production of molecular mediator of immune response","52/3069","139/18670",1.93390568178826e-09,9.77402169981212e-08,7.8620325212937e-08,"FCRL3/MZB1/PTPRC/CD28/CD96/TBX21/SASH3/BTK/CD40LG/LILRB1/NOD2/HLA-F/FOXP3/JAK3/FCGR2B/SEMA7A/IL4R/F2RL1/TNFSF4/CD74/MALT1/C17orf99/CD22/TNFRSF1B/IL18/ATAD5/CCR2/CD244/IL27RA/CD226/NLRP3/CD40/IL18R1/B2M/HK1/TNF/HLA-G/TLR9/IL2/SMAD7/IL10/CGAS/CD160/FZD5/TGFB2/DDX1/TMBIM6/HLA-E/TRPM4/XCL1/SHLD2/MLH1",52
"BP","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","41/3069","98/18670",2.1257008253621e-09,1.06574136580354e-07,8.57261579171294e-08,"HLA-DOB/HLA-DPB1/LAG3/HLA-DOA/FCGR2B/HLA-DQA1/HLA-DPA1/HLA-DRA/CD74/HLA-DQB1/CTSS/CENPE/KIF15/ARF1/HLA-DRB1/HLA-DQB2/AP1M2/KIF4A/DCTN1/AP2M1/KIF2C/KIF23/HLA-DMB/KIF22/RACGAP1/SEC31A/RILP/SPTBN2/AP2B1/CLTC/LGMN/KIF11/KIF2A/DYNC1I2/ACTR1A/DCTN2/HLA-DMA/DYNC1I1/CANX/IFI30/AP1S2",41
"BP","GO:0002820","negative regulation of adaptive immune response","25/3069","45/18670",2.41167054254226e-09,1.19951899127876e-07,9.64869693252706e-08,"PTPRC/IL7R/TBX21/LILRB1/HLA-F/FOXP3/JAK3/FCGR2B/PTPN6/SAMSN1/IL4R/CR1/TNFSF4/HAVCR2/IL27RA/HLA-G/ALOX15/ZBTB7B/IL2/SMAD7/C4BPB/C4BPA/DUSP22/CD160/XCL1",25
"BP","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","30/3069","61/18670",3.05722717606891e-09,1.50863328444282e-07,1.21351520482337e-07,"IRF4/RUNX3/MYB/TBX21/SASH3/IL12RB1/FOXP3/JAK3/NCKAP1L/IL4R/TNFSF4/CD83/MALT1/IL23A/CD86/IL18/NLRP3/CD274/IFNG/IL23R/LGALS9B/ZBTB7B/LGALS9/IL2/SMAD7/CD80/CD160/HMGB1/SH3RF1/XCL1",30
"BP","GO:0032613","interleukin-10 production","28/3069","55/18670",3.78017245051688e-09,1.85080787088979e-07,1.48875377183597e-07,"IRF4/TIGIT/CD28/SASH3/CD40LG/LILRB1/NOD2/FOXP3/JAK3/FCGR2B/F2RL1/TNFSF4/CD83/INAVA/IL23A/CD47/CD274/IL23R/LGALS9B/PYCARD/TLR9/CLEC7A/LGALS9/TREM2/TLR2/TYROBP/HMGB1/XCL1",28
"BP","GO:0032653","regulation of interleukin-10 production","27/3069","52/18670",4.09075150580074e-09,1.98734416177157e-07,1.59858090259321e-07,"IRF4/TIGIT/CD28/SASH3/CD40LG/LILRB1/NOD2/FOXP3/JAK3/FCGR2B/TNFSF4/CD83/INAVA/IL23A/CD47/CD274/IL23R/LGALS9B/PYCARD/TLR9/CLEC7A/LGALS9/TREM2/TLR2/TYROBP/HMGB1/XCL1",27
"BP","GO:0032496","response to lipopolysaccharide","96/3069","330/18670",4.95071686759832e-09,2.38662635455682e-07,1.91975571489298e-07,"STAP1/KLRK1/PTPN22/CD6/IL24/AICDA/GFI1/IRF8/IL10RA/CD96/CNR2/CD180/LILRB1/PLCG2/TNFAIP3/NOD2/CSF2RB/CXCL13/TNIP3/ACP5/CARD8/CCR5/BCR/LY86/CASP8/P2RX7/CCR7/FASLG/SMAD6/TNFSF4/KMO/LTA/CASP1/NLRP7/MALT1/CYP27B1/CD86/HAVCR2/ABL1/TNFRSF1B/IL18/NLRP3/MGST1/LY96/PELI1/LDOC1/CD274/CASP3/GSTP1/GCH1/CARD17/IRGM/IL23R/TNF/CTSG/IL12RB2/JAK2/PYCARD/HMGB2/CEBPE/CARD16/MAPKAPK3/DAB2IP/LGALS9/FER/TREM2/IL12A/TLR2/CD80/STAR/TIMP4/TAC1/ABR/CITED1/IL10/PDE4B/IRF3/ABCC2/BMP6/WDR35/C5AR1/NOS3/HMGB1/EDN1/SIGIRR/PTAFR/CSF2/NUGGC/NFKB2/PTGER2/VCAM1/HDAC2/CDK4/PRKCA/RPS6KA3/MGST2",96
"BP","GO:0072503","cellular divalent inorganic cation homeostasis","131/3069","493/18670",5.28573711064212e-09,2.52868049407589e-07,2.03402129552954e-07,"P2RX5/MS4A1/CD19/PTPRC/PRKCB/CXCR4/P2RY10/LCK/CXCR5/CD52/GPR174/CCR4/GPR18/MCOLN2/CORO1A/PLCB2/PTK2B/PLCG2/GPR65/CCR6/CXCL13/P2RX1/JSRP1/GPR55/PTPN6/CCR5/CXCR3/ATP2A3/P2RX7/F2RL1/CCR7/FASLG/PIK3CG/S1PR4/MYO5A/CXCR6/SELENON/DISC1/MCUB/CASQ1/SLC8A3/ABL1/ATP2B1/WFS1/P2RX2/OPRL1/CCR2/KEL/CD40/LPAR3/GNA13/XCR1/CD38/CALCA/SCGN/TCIRG1/NCS1/CALR/TRPM2/TACR1/PTGDR/LPAR6/JAK2/FPR3/SLC39A10/HSP90B1/CCR8/CCR9/TNNI3/BCAP31/LRP6/CD4/CALB1/MT1E/YWHAE/TRPM8/IL2/GRINA/FYN/SELENOK/SLC39A14/GRIN1/ADRA1B/TAC1/ANXA2/TMCO1/SLC39A7/FATE1/GPR4/CYSLTR1/MCHR1/AP3D1/ACKR4/RMDN3/APP/SLC41A1/PRKACA/SPPL3/GPR17/C3AR1/MT1F/GRIN2D/PLCE1/CALCR/C5AR1/HMGB1/CSRP3/SLC8A1/EDN1/EDN2/LPAR2/GRIK2/SLC24A4/MT2A/TMBIM6/PTGER2/CCL8/TRPM4/XCL1/SLC30A7/STIM2/ANXA5/NMB/LETM1/SYPL2/STOML2/ESR1/FKBP1A/CYBA/MT3/CAPN3",131
"BP","GO:0022408","negative regulation of cell-cell adhesion","61/3069","180/18670",7.17252786612194e-09,3.40532061643835e-07,2.73917352080207e-07,"CTLA4/TIGIT/LAX1/PTPN22/RIPOR2/RUNX3/AKNA/TBX21/SPN/LAG3/LILRB1/FOXP3/BTN2A2/JAK3/FCGR2B/WNT1/PTPN6/IL4R/CD300A/TNR/TNFSF4/CD74/PAG1/TMEM131L/ADTRP/CD86/HAVCR2/ABL1/ERBB2/FXYD5/IHH/PLA2G2D/PELI1/CD274/CASP3/LGALS9B/HLA-G/JAK2/VEGFA/ZBTB7B/ADORA2A/TNFAIP8L2/LGALS9/IL2/PTK2/SMAD7/CD80/MAPK7/IL2RA/NF2/GLI3/IL10/DUSP22/ZC3H8/BMP6/HMGB1/EPCAM/SPINT2/PTPN2/XCL1/CDH1",61
"BP","GO:0019883","antigen processing and presentation of endogenous antigen","16/3069","22/18670",7.53449269004756e-09,3.5502756156788e-07,2.85577249644937e-07,"HLA-F/CD1C/CD74/CD1E/HLA-B/TAP1/HLA-A/B2M/CD1B/HLA-G/TAP2/ERAP1/HLA-C/CD1A/ERAP2/HLA-E",16
"BP","GO:0002707","negative regulation of lymphocyte mediated immunity","22/3069","38/18670",7.77528111278205e-09,3.63639453237352e-07,2.92504487424299e-07,"PTPRC/CD96/IL7R/TBX21/LILRB1/HLA-F/FOXP3/ARRB2/FCGR2B/PTPN6/CR1/HAVCR2/SERPINB9/HLA-G/LGALS9/SMAD7/C4BPB/C4BPA/DUSP22/HLA-E/XCL1/CLEC12B",22
"BP","GO:0046638","positive regulation of alpha-beta T cell differentiation","25/3069","47/18670",8.03673589415761e-09,3.73083139619895e-07,3.00100804655913e-07,"RUNX3/ZAP70/MYB/SASH3/IL12RB1/FOXP3/ITPKB/NCKAP1L/IL4R/TNFSF4/CD83/MALT1/IL23A/CD86/IL18/NLRP3/IHH/IFNG/IL23R/ZBTB7B/LGALS9/CD80/GLI3/AP3D1/AP3B1",25
"BP","GO:0050663","cytokine secretion","75/3069","240/18670",8.51285640092161e-09,3.92279934298351e-07,3.15542332074409e-07,"AIM2/TLR6/CLECL1/CARD11/PTPN22/TLR10/HDAC9/RASGRP1/LCP2/GBP5/CD2/MCOLN2/LILRB1/TNFAIP3/NOD2/FOXP3/BTN2A2/BANK1/BTN3A1/FCGR2B/NLRP1/CD200R1/CARD8/IL4R/P2RX7/F2RL1/CCR7/CRTAM/BTN3A2/CASP1/NLRP7/TLR1/HAVCR2/ABL1/TNFRSF1B/CD244/IL27RA/NLRP3/CD274/TMSB4X/LRRK2/IFNG/CARD17/TCIRG1/HK1/LGALS9B/TNF/HYAL2/ZBTB7B/PYCARD/ALOX15B/TLR9/CARD16/IL26/LGALS9/TLR2/SELENOK/TRIM16/RAB1A/FFAR4/CADM1/SRGN/IL10/IRF3/HMHB1/GBP1/CD160/FZD5/HMGB1/CRLF2/LGR4/SPHK2/RBPJ/OSM/IFIH1",75
"BP","GO:0034612","response to tumor necrosis factor","91/3069","312/18670",1.07546335901248e-08,4.91965611016879e-07,3.95727547161797e-07,"AIM2/TNFRSF17/TNFRSF13B/BIRC3/TNFRSF13C/TCL1A/PTK2B/CD40LG/TNFSF8/TNFAIP3/AFF3/CD27/TNFRSF18/LTB/CARD8/GBP2/CASP8/F2RL1/TNFSF4/EDAR/LTA/CASP1/TNFRSF8/LTBR/CD70/TNFSF11/TNFRSF25/TNFRSF1B/TRAF3/PSMB8/CCL22/TRAF1/CD40/XCL2/TNFRSF9/TNFSF13B/CASP3/UBD/TMSB4X/GSTP1/GCH1/SPATA2/CCL24/PSMB5/TNF/OTULIN/HYAL2/PSMB6/JAK2/PSMA8/PSMC3/PYCARD/NPNT/CARD16/DAB2IP/BIRC2/PSMD1/GBA/CLIP3/H2BC11/PSMD9/IKBKB/TNFRSF12A/PSMD14/HMHB1/ABCC2/PSMD2/GBP1/PSMD8/PSMC4/WDR35/PSMB9/OCLN/EDN1/ENDOG/TNFRSF1A/PSMC1/INPP5K/ACTN4/PSMD3/CCL8/TNFRSF6B/PTPN2/XCL1/VCAM1/KRT8/CYLD/CASP4/PSMB10/CYBA/RFFL",91
"BP","GO:0002717","positive regulation of natural killer cell mediated immunity","20/3069","33/18670",1.25812079423355e-08,5.71350943294325e-07,4.59583560914149e-07,"SLAMF6/KLRK1/RASGRP1/SH2D1A/LAG3/VAV1/HLA-F/CRTAM/NCR3/PVR/CD226/IL18RAP/NECTIN2/HLA-G/MICB/IL12A/SH2D1B/CADM1/CD160/HLA-E",20
"BP","GO:0060326","cell chemotaxis","89/3069","304/18670",1.27764219011346e-08,5.73016272518075e-07,4.60923119277933e-07,"STAP1/KLRK1/RIPOR2/CXCR4/BIN2/CXCR5/GPSM3/CCR4/GPR18/CORO1A/CNR2/RAC2/PTK2B/TIAM1/JAML/VAV1/ARRB2/CCR6/CXCL13/PIK3CD/NCKAP1L/CCR5/IL16/CXCR3/ARHGEF5/F2RL1/CCR7/PIK3CG/CD74/ARHGEF16/ADAM8/CXCR6/PTPRO/LYST/GPR183/IL23A/TNFSF11/CCR2/CCL22/ITGB2/XCL2/TMSB4X/XCR1/GSTP1/CALCA/CCL24/CALR/TRPM2/SLAMF8/VEGFA/CCR8/CCR9/HMGB2/ITGA9/LGALS9/CSF3R/F7/IL12A/PRKD1/LEF1/CREB3/MST1/SAA2/LGMN/EGR3/IL10/PDE4B/ACKR4/GREM1/GBF1/PADI2/C3AR1/CHGA/C5AR1/HMGB1/TGFB2/EDN1/EDN2/CORO1B/BCAR1/RAC1/CCL8/PRKD2/TRPM4/XCL1/VCAM1/VEGFC/RAB13/DAPK2",89
"BP","GO:0055074","calcium ion homeostasis","125/3069","471/18670",1.28007464739956e-08,5.73016272518075e-07,4.60923119277933e-07,"P2RX5/MS4A1/CD19/PTPRC/PRKCB/CXCR4/P2RY10/LCK/CXCR5/CD52/GPR174/CCR4/GPR18/MCOLN2/CORO1A/PLCB2/PTK2B/PLCG2/GPR65/CCR6/CXCL13/P2RX1/JSRP1/GPR55/PTPN6/SNX10/CCR5/CXCR3/ATP2A3/P2RX7/F2RL1/CCR7/FASLG/PIK3CG/S1PR4/MYO5A/CXCR6/SELENON/DISC1/MCUB/CYP27B1/TNFSF11/CASQ1/SLC8A3/ABL1/ATP2B1/WFS1/P2RX2/OPRL1/CCR2/KEL/CD40/LPAR3/GNA13/XCR1/CD38/CALCA/SCGN/TCIRG1/NCS1/CALR/TRPM2/TACR1/PTGDR/LPAR6/JAK2/FPR3/HSP90B1/CCR8/CCR9/TNNI3/BCAP31/LRP6/CD4/CALB1/YWHAE/TRPM8/IL2/GRINA/FYN/SELENOK/GRIN1/ADRA1B/TAC1/ANXA2/TMCO1/FATE1/GPR4/CYSLTR1/MCHR1/ACKR4/RMDN3/APP/PRKACA/SPPL3/GPR17/C3AR1/GRIN2D/PLCE1/CALCR/C5AR1/HMGB1/CSRP3/SLC8A1/EDN1/EDN2/LPAR2/GRIK2/SLC24A4/CCDC47/TMBIM6/PTGER2/CCL8/TRPM4/XCL1/STIM2/ANXA5/NMB/LETM1/SYPL2/STOML2/ESR1/FKBP1A/CYBA/CAPN3",125
"BP","GO:0002712","regulation of B cell mediated immunity","26/3069","51/18670",1.30952749463479e-08,5.77944282315226e-07,4.64887114292513e-07,"PTPRC/FCER2/CD28/TBX21/BTK/FOXP3/FCGR2B/PTPN6/CR1/TNFSF4/LTA/C17orf99/ATAD5/IL27RA/CD226/CD40/TNF/NECTIN2/IL2/IL10/C4BPB/C4BPA/HLA-E/XCL1/SHLD2/MLH1",26
"BP","GO:0002889","regulation of immunoglobulin mediated immune response","26/3069","51/18670",1.30952749463479e-08,5.77944282315226e-07,4.64887114292513e-07,"PTPRC/FCER2/CD28/TBX21/BTK/FOXP3/FCGR2B/PTPN6/CR1/TNFSF4/LTA/C17orf99/ATAD5/IL27RA/CD226/CD40/TNF/NECTIN2/IL2/IL10/C4BPB/C4BPA/HLA-E/XCL1/SHLD2/MLH1",26
"BP","GO:0071356","cellular response to tumor necrosis factor","86/3069","291/18670",1.3825591172721e-08,6.05908950205894e-07,4.87381348002658e-07,"AIM2/TNFRSF17/TNFRSF13B/BIRC3/TNFRSF13C/TCL1A/PTK2B/CD40LG/TNFSF8/TNFAIP3/CD27/TNFRSF18/LTB/CARD8/GBP2/CASP8/F2RL1/TNFSF4/EDAR/LTA/CASP1/TNFRSF8/LTBR/CD70/TNFSF11/TNFRSF25/TNFRSF1B/TRAF3/PSMB8/CCL22/TRAF1/CD40/XCL2/TNFRSF9/TNFSF13B/TMSB4X/GSTP1/SPATA2/CCL24/PSMB5/TNF/OTULIN/HYAL2/PSMB6/JAK2/PSMA8/PSMC3/PYCARD/NPNT/CARD16/DAB2IP/BIRC2/PSMD1/GBA/CLIP3/H2BC11/PSMD9/IKBKB/TNFRSF12A/PSMD14/HMHB1/ABCC2/PSMD2/GBP1/PSMD8/PSMC4/WDR35/PSMB9/OCLN/EDN1/TNFRSF1A/PSMC1/INPP5K/ACTN4/PSMD3/CCL8/TNFRSF6B/PTPN2/XCL1/VCAM1/KRT8/CYLD/CASP4/PSMB10/CYBA/RFFL",86
"BP","GO:0002287","alpha-beta T cell activation involved in immune response","29/3069","61/18670",1.49134065827342e-08,6.44567717613761e-07,5.18477706894477e-07,"SLAMF6/IRF4/LY9/EOMES/MYB/TBX21/SPN/IL12RB1/FOXP3/JAK3/IL4R/TNFSF4/BATF/MALT1/GPR183/IL23A/CD86/IL18/NLRP3/IL18R1/IFNG/IL23R/ZBTB7B/LGALS9/IL2/SMAD7/CD80/LEF1/HMGB1",29
"BP","GO:0002293","alpha-beta T cell differentiation involved in immune response","29/3069","61/18670",1.49134065827342e-08,6.44567717613761e-07,5.18477706894477e-07,"SLAMF6/IRF4/LY9/EOMES/MYB/TBX21/SPN/IL12RB1/FOXP3/JAK3/IL4R/TNFSF4/BATF/MALT1/GPR183/IL23A/CD86/IL18/NLRP3/IL18R1/IFNG/IL23R/ZBTB7B/LGALS9/IL2/SMAD7/CD80/LEF1/HMGB1",29
"BP","GO:0006968","cellular defense response","26/3069","52/18670",2.20997983868949e-08,9.48626277333357e-07,7.63056485038497e-07,"ITK/FCMR/TRAT1/NCF1/SH2D1A/SPN/PTK2B/CCR6/CCR5/KLRG1/CCR2/LY96/KLRC2/NCR1/TCIRG1/HLA-G/ADORA2A/CCR9/KLRC3/NCF2/KIR3DL2/PRF1/TYROBP/LSP1/C5AR1/ITGB1",26
"BP","GO:0035023","regulation of Rho protein signal transduction","50/3069","140/18670",2.33188663601281e-08,9.94145139312399e-07,7.99670970273207e-07,"RIPOR2/P2RY10/GPR174/GPR18/TIAM1/VAV1/RASGRF1/GPR65/ARHGEF6/ARHGEF1/GPR55/BCR/ARHGEF5/F2RL1/ARHGEF16/ABL1/FGD2/EPS8L3/SCAI/EPS8L1/ADGRG1/KCTD10/MCF2L2/FGD3/PLEKHG3/ARHGEF3/CDC42SE2/LPAR6/EPS8L2/ITGA3/HEG1/ARHGEF18/MYO9B/CDC42SE1/STMN1/FARP2/SPATA13/KCTD13/ARHGDIB/ABR/RAF1/GPR4/GPR17/FLOT1/MCF2/RAC1/ARHGEF17/FGD1/KANK1/ITGB1",50
"BP","GO:0002260","lymphocyte homeostasis","29/3069","62/18670",2.36303956875316e-08,1.00061952549838e-06,8.0487884031002e-07,"TNFRSF17/TNFRSF13B/TNFRSF13C/SIT1/GPR174/CORO1A/DOCK10/TNFAIP3/FOXP3/JAK3/NCKAP1L/GAPT/CACNA1F/P2RX7/PMAIP1/CD74/ABL1/TNFSF13B/CASP3/FOXN1/LAT/TCIRG1/CCNB2/SH2B2/LGALS9/IL2/IL2RA/ZC3H8/PPP2R3C",29
"BP","GO:0018108","peptidyl-tyrosine phosphorylation","101/3069","363/18670",2.52740665519836e-08,1.0630374166529e-06,8.55086575185091e-07,"BLK/STAP1/ITK/PTPRC/IL24/TXK/LCK/ZAP70/NCF1/CD3E/PTK2B/BTK/STYK1/LRRK1/MATK/HCLS1/ARRB2/BANK1/TNFRSF18/JAK3/SEMA4D/PTPN6/SAMSN1/CD300A/CD74/IL23A/FLT3/CASS4/ABL1/PTK6/IL18/CSK/ERBB2/DYRK2/LRP8/CD40/RAP2C/ITGB2/INPP5F/MUSK/IFNG/IL23R/TNF/CBL/IL7/HYAL2/IL12RB2/JAK2/VEGFA/VPS25/TTN/DYRK3/ACVR1/PPP2R1A/GPRC5A/EGF/EFNA1/CD4/TNK2/DDR1/NRG1/FER/TREM2/IL12A/FBXW7/IL2/MELK/PTK2/FYN/CD80/ITGB3/DMTN/RAP2B/AFAP1L2/NTRK3/CBLC/IL22RA2/PARP14/NF2/AREG/APP/GREM1/DUSP22/BMP6/ENPP2/SCYL1/RICTOR/DLG3/CBLB/CSF2/TNFRSF1A/DOK7/CLK1/EPHB2/DGKQ/PTPN2/CSPG4/HDAC2/DSTYK/OSM/LTK",101
"BP","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","22/3069","40/18670",2.82757306047448e-08,1.18136002466624e-06,9.50262974499108e-07,"PTPRC/IL7R/TBX21/LILRB1/HLA-F/FOXP3/JAK3/FCGR2B/PTPN6/IL4R/CR1/TNFSF4/HAVCR2/IL27RA/HLA-G/ZBTB7B/IL2/SMAD7/C4BPB/C4BPA/DUSP22/XCL1",22
"BP","GO:0006874","cellular calcium ion homeostasis","121/3069","458/18670",2.88265209813918e-08,1.19639607278399e-06,9.62357678493451e-07,"P2RX5/MS4A1/CD19/PTPRC/PRKCB/CXCR4/P2RY10/LCK/CXCR5/CD52/GPR174/CCR4/GPR18/MCOLN2/CORO1A/PLCB2/PTK2B/PLCG2/GPR65/CCR6/CXCL13/P2RX1/JSRP1/GPR55/PTPN6/CCR5/CXCR3/ATP2A3/P2RX7/F2RL1/CCR7/FASLG/PIK3CG/S1PR4/MYO5A/CXCR6/SELENON/DISC1/MCUB/CASQ1/SLC8A3/ABL1/ATP2B1/WFS1/P2RX2/OPRL1/CCR2/KEL/CD40/LPAR3/GNA13/XCR1/CD38/CALCA/SCGN/TCIRG1/NCS1/CALR/TRPM2/TACR1/PTGDR/LPAR6/JAK2/FPR3/HSP90B1/CCR8/CCR9/TNNI3/BCAP31/LRP6/CD4/CALB1/YWHAE/TRPM8/IL2/GRINA/FYN/SELENOK/GRIN1/ADRA1B/TAC1/ANXA2/TMCO1/FATE1/GPR4/CYSLTR1/MCHR1/ACKR4/RMDN3/APP/PRKACA/SPPL3/GPR17/C3AR1/GRIN2D/PLCE1/CALCR/C5AR1/HMGB1/CSRP3/SLC8A1/EDN1/EDN2/LPAR2/GRIK2/SLC24A4/TMBIM6/PTGER2/CCL8/TRPM4/XCL1/STIM2/ANXA5/NMB/LETM1/SYPL2/STOML2/ESR1/FKBP1A/CYBA/CAPN3",121
"BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","47/3069","129/18670",2.98714577238015e-08,1.22927340448409e-06,9.88803563204811e-07,"CTLA4/TIGIT/LAX1/PTPN22/RIPOR2/RUNX3/TBX21/SPN/LAG3/LILRB1/FOXP3/BTN2A2/JAK3/FCGR2B/PTPN6/IL4R/CD300A/TNFSF4/CD74/PAG1/TMEM131L/ADTRP/CD86/HAVCR2/ERBB2/IHH/PLA2G2D/PELI1/CD274/CASP3/LGALS9B/HLA-G/ZBTB7B/ADORA2A/TNFAIP8L2/LGALS9/IL2/SMAD7/CD80/IL2RA/GLI3/IL10/DUSP22/ZC3H8/HMGB1/PTPN2/XCL1",47
"BP","GO:0002367","cytokine production involved in immune response","40/3069","102/18670",3.00109830678261e-08,1.22927340448409e-06,9.88803563204811e-07,"CD96/TBX21/SASH3/BTK/LILRB1/NOD2/HLA-F/FOXP3/JAK3/SEMA7A/F2RL1/TNFSF4/INAVA/CD74/MALT1/TNFRSF1B/IL18/CCR2/CD226/NLRP3/IL18R1/B2M/IL18RAP/HK1/TNF/HLA-G/IL12A/TLR2/SMAD7/KDELR1/IL10/CHGA/CD160/FZD5/TGFB2/DDX1/HLA-E/SPHK2/TRPM4/XCL1",40
"BP","GO:0032945","negative regulation of mononuclear cell proliferation","32/3069","73/18670",3.17419911742829e-08,1.27950261083832e-06,1.02920695763183e-06,"CTLA4/INPP5D/TNFRSF13B/SPN/BTK/LILRB1/FOXP3/BTN2A2/ATM/FCGR2B/PTPN6/CD300A/TMEM131L/CD86/HAVCR2/ERBB2/IHH/PLA2G2D/PELI1/CD274/CASP3/LGALS9B/HLA-G/ZBTB7B/LST1/LGALS9/IL2/CD80/IL2RA/IL10/TYROBP/XCL1",32
"BP","GO:0050672","negative regulation of lymphocyte proliferation","32/3069","73/18670",3.17419911742829e-08,1.27950261083832e-06,1.02920695763183e-06,"CTLA4/INPP5D/TNFRSF13B/SPN/BTK/LILRB1/FOXP3/BTN2A2/ATM/FCGR2B/PTPN6/CD300A/TMEM131L/CD86/HAVCR2/ERBB2/IHH/PLA2G2D/PELI1/CD274/CASP3/LGALS9B/HLA-G/ZBTB7B/LST1/LGALS9/IL2/CD80/IL2RA/IL10/TYROBP/XCL1",32
"BP","GO:0060333","interferon-gamma-mediated signaling pathway","37/3069","91/18670",3.18497538360903e-08,1.27950261083832e-06,1.02920695763183e-06,"IRF4/TXK/IRF8/HLA-DPB1/HLA-F/NLRC5/TRIM22/HLA-DQA1/CIITA/GBP2/HLA-DPA1/HLA-DRA/SP100/IRF5/HLA-DQB1/HLA-B/HLA-A/B2M/IFNG/HLA-DRB1/IRGM/HLA-G/JAK2/HLA-DQB2/HLA-C/OAS2/TRIM8/PARP14/IRF3/TRIM38/GBP1/PTAFR/MT2A/HLA-E/PTPN2/IFI30/VCAM1",37
"BP","GO:0045061","thymic T cell selection","15/3069","21/18670",3.36119957641812e-08,1.34169667168232e-06,1.07923464776845e-06,"PTPRC/CARD11/CD28/CD3G/ZAP70/CD3E/DOCK2/CD3D/ITPKB/CCR7/CD74/AIRE/FOXN1/GLI3/PTPN2",15
