"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002706","regulation of lymphocyte mediated immunity","49/2047","149/18670",5.45693886805011e-13,1.21608893218732e-10,1.01969231947619e-10,"SLAMF6/PTPN6/LILRB1/CD96/KLRK1/IL7R/ARRB2/WAS/BTK/NECTIN2/PTPRC/HLA-F/SASH3/IL12RB1/RASGRP1/IL27RA/CD28/VAV1/TBX21/IL6/FCER2/ATAD5/P2RX7/IL23A/C17orf99/TNFSF4/FOXP3/FCGR2B/CCR2/CR1/ZBTB1/PVR/TNF/STX7/SH2D1A/IL18/GATA3/C4BPA/LTA/NLRP3/LAG3/MALT1/CD226/HAVCR2/IL4/TNFRSF1B/CD40/IL18RAP/NCR3",49
"BP","GO:0001819","positive regulation of cytokine production","104/2047","464/18670",5.76939951826893e-13,1.23980274647943e-10,1.03957638688207e-10,"TXK/TLR6/CARD8/SLAMF6/MYB/IRF8/AIM2/CARD11/PLCG2/LILRB1/GPSM3/KLRK1/CCDC88B/RNF125/CASP8/CCR7/CD40LG/CD6/BIRC3/SPN/PTPN22/NLRP1/PTPRC/HLA-F/TIGIT/CD2/PYHIN1/MCOLN2/SASH3/IL12RB1/CD3E/F2RL1/IRF5/RASGRP1/ZBP1/IL27RA/CD28/ABL1/AFAP1L2/GBP5/IL26/IL6/NFAM1/IRF4/HLA-DPB1/PYCARD/P2RX7/IL23A/HK1/TMIGD2/TNFSF4/FOXP3/RARA/HMGB2/CCR2/NOD2/ADAM8/CYBB/TLR7/TNFRSF13C/TNF/BIRC2/HEG1/TLR1/CARD9/NLRP7/CASP1/SEMA7A/GATA4/IL18/GATA3/FURIN/LY9/LURAP1/POLR3A/CD83/LTA/NLRP3/HDAC2/POLR1C/MALT1/LTB/CD226/C5/HAVCR2/SRC/CD86/STAT3/TNFRSF8/AKAP12/IL4R/LRRK2/IL4/HIF1A/UFD1/CD4/HLA-DPA1/POLR3E/CD40/TRIM16/KPNA6/CLU/FLOT1/TNFRSF14",104
"BP","GO:0050670","regulation of lymphocyte proliferation","60/2047","208/18670",9.45194815569457e-13,1.96111627768325e-10,1.64439882069851e-10,"CTLA4/CARD11/INPP5D/PTPN6/TMEM131L/RASAL3/BTN2A2/ATM/LILRB1/CLECL1/CD22/CCDC88B/TNFSF8/ZAP70/CORO1A/FCRL3/CD40LG/CD300A/CD6/SPN/BTK/PTPN22/PTPRC/IKZF3/SASH3/IL12RB1/CD3E/JAK3/CD28/IL6/NCKAP1L/ATAD5/HLA-DPB1/PYCARD/IL23A/TMIGD2/TNFSF4/FOXP3/FCGR2B/CCR2/TNFRSF13C/RAC2/SH3RF1/CASP3/ERBB2/IL18/NFATC2/SDC4/LST1/HAVCR2/CD86/PRKAR1A/IL4/HLA-DMB/CD4/HLA-DPA1/TNFRSF1B/CD40/PKN1/TNFRSF14",60
"BP","GO:0032944","regulation of mononuclear cell proliferation","60/2047","209/18670",1.18638620709611e-12,2.37949526936575e-10,1.99521020723215e-10,"CTLA4/CARD11/INPP5D/PTPN6/TMEM131L/RASAL3/BTN2A2/ATM/LILRB1/CLECL1/CD22/CCDC88B/TNFSF8/ZAP70/CORO1A/FCRL3/CD40LG/CD300A/CD6/SPN/BTK/PTPN22/PTPRC/IKZF3/SASH3/IL12RB1/CD3E/JAK3/CD28/IL6/NCKAP1L/ATAD5/HLA-DPB1/PYCARD/IL23A/TMIGD2/TNFSF4/FOXP3/FCGR2B/CCR2/TNFRSF13C/RAC2/SH3RF1/CASP3/ERBB2/IL18/NFATC2/SDC4/LST1/HAVCR2/CD86/PRKAR1A/IL4/HLA-DMB/CD4/HLA-DPA1/TNFRSF1B/CD40/PKN1/TNFRSF14",60
"BP","GO:0043368","positive T cell selection","21/2047","34/18670",1.41198983454044e-12,2.74062672078382e-10,2.29801944888025e-10,"BCL11B/SLAMF6/ITPKB/DOCK2/ZAP70/SPN/PTPRC/CD3G/IL12RB1/THEMIS/CD3E/CD3D/TBX21/IL6/IRF4/IL23A/FOXP3/LY9/FOXN1/BATF/STAT3",21
"BP","GO:0042098","T cell proliferation","55/2047","184/18670",1.73283080840048e-12,3.25826342942054e-10,2.73205857390247e-10,"DOCK8/CTLA4/CARD11/PTPN6/TMEM131L/RASAL3/BTN2A2/LILRB1/CLECL1/CCDC88B/BTN3A1/DOCK2/TNFSF8/ZAP70/CORO1A/CD40LG/CD6/SPN/PTPRC/SASH3/IL12RB1/CD3E/PIK3CG/JAK3/CD28/ABL1/IL6/NCKAP1L/HLA-DPB1/PYCARD/P2RX7/IL23A/TMIGD2/TNFSF4/FOXP3/CCR2/TNFRSF13C/RAC2/SH3RF1/CASP3/ERBB2/IL18/SDC4/MALT1/HAVCR2/CD86/PRKAR1A/FYN/IL4/HLA-DMB/CD4/HLA-DPA1/TNFRSF1B/ELF4/TNFRSF14",55
"BP","GO:0002696","positive regulation of leukocyte activation","89/2047","380/18670",2.18319997594212e-12,3.98070128946779e-10,3.33782375907195e-10,"TLR6/DOCK8/MYB/CTLA4/BTLA/CARD11/INPP5D/PTPN6/RASAL3/TESPA1/BTN2A2/STAP1/GRAP2/LILRB1/CLECL1/SIRPG/KLRK1/ITPKB/CCDC88B/IL7R/ZAP70/CORO1A/CCR7/FCRL3/CD40LG/LCK/CD6/BTK/NECTIN2/PTPRC/HLA-F/CD2/SASH3/ZMIZ1/ICOS/IL12RB1/SIRPB1/TOX/CD3E/F2RL1/PDCD1/JAK3/RASGRP1/CD28/CSK/VAV1/RUNX3/TBX21/IL6/NCKAP1L/CD27/ATAD5/HLA-DPB1/PYCARD/IL23A/TMIGD2/TNFSF4/FOXP3/RARA/VNN1/CCR2/NOD2/ZBTB1/ADAM8/TNFRSF13C/ITGAM/IL18/GATA3/CD83/NFATC2/CD5/TNFSF11/NLRP3/MALT1/CD226/HAVCR2/SRC/CD86/GLI3/IL4R/LRRK2/FYN/IL4/HLA-DMB/CD4/HLA-DPA1/ITGB2/CD40/TNFRSF14",89
"BP","GO:0050867","positive regulation of cell activation","91/2047","394/18670",2.84484242175806e-12,5.03453436815243e-10,4.22146431191529e-10,"TLR6/DOCK8/MYB/CTLA4/BTLA/CARD11/INPP5D/PTPN6/RASAL3/TESPA1/BTN2A2/STAP1/GRAP2/LILRB1/CLECL1/SIRPG/KLRK1/ITPKB/CCDC88B/IL7R/ZAP70/CORO1A/CCR7/FCRL3/CD40LG/LCK/CD6/BTK/NECTIN2/PTPRC/HLA-F/CD2/SASH3/ZMIZ1/ICOS/IL12RB1/SIRPB1/TOX/CD3E/F2RL1/PDCD1/JAK3/RASGRP1/CD28/CSK/VAV1/RUNX3/TBX21/IL6/NCKAP1L/CD27/ATAD5/HLA-DPB1/PYCARD/IL23A/TMIGD2/TNFSF4/FOXP3/RARA/PLEK/VNN1/CCR2/NOD2/ZBTB1/ADAM8/TNFRSF13C/ITGAM/CAPN3/IL18/GATA3/CD83/NFATC2/CD5/TNFSF11/NLRP3/MALT1/CD226/HAVCR2/SRC/CD86/GLI3/IL4R/LRRK2/FYN/IL4/HLA-DMB/CD4/HLA-DPA1/ITGB2/CD40/TNFRSF14",91
"BP","GO:0002285","lymphocyte activation involved in immune response","54/2047","181/18670",2.99527786279183e-12,5.14931054297669e-10,4.31770429965751e-10,"SLAMF6/MYB/CCR6/PLCG2/PTK2B/LILRB1/DOCK10/AICDA/CORO1A/CD40LG/SPN/PTPRC/HLA-F/ITGAL/IL12RB1/F2RL1/CD19/JAK3/IL27RA/CD28/UNC13D/ABL1/GAPT/APBB1IP/TBX21/IL6/LCP1/CD180/ATAD5/IRF4/IL23A/C17orf99/TNFSF4/FOXP3/RARA/FCGR2B/EOMES/LEF1/IL18/GATA3/LY9/NLRP3/MALT1/BATF/HAVCR2/CD86/STAT3/IL4R/IL4/HLA-DMB/EXO1/CD40/PGLYRP2/LIG4",54
"BP","GO:0046578","regulation of Ras protein signal transduction","64/2047","238/18670",5.26392095503822e-12,8.79805899624027e-10,7.37718512792345e-10,"RIPOR2/RASA2/RASAL3/ARHGEF6/ARHGEF1/ITPKB/TIAM1/RALGPS2/GPR55/ADGRG1/FGD3/P2RY10/GPR18/GPR65/CYTH4/RASGRF1/FGD2/KCTD10/PLEKHG3/LPAR6/F2RL1/ARHGEF18/RASGRP1/GPR174/IQSEC1/RASAL1/VAV1/ABL1/FOXM1/RASGEF1A/MCF2L2/DAB2IP/ARHGEF3/GPR4/SCAI/PSD/ARHGEF5/ARHGDIB/EPS8L1/HEG1/GBF1/OGT/ABR/SQSTM1/TGFB2/BCR/ITGB1/ARHGEF17/CDC42SE2/ITGA3/ARHGEF16/MCF2/SYNGAP1/KIF14/RAPGEF1/PPP2CB/MYO9B/KANK1/STMN1/CBL/KCTD13/CDC42SE1/FLOT1/SH2B2",64
"BP","GO:0070663","regulation of leukocyte proliferation","61/2047","222/18670",6.11533572616101e-12,9.94485812548941e-10,8.33877784793449e-10,"CTLA4/CARD11/INPP5D/PTPN6/TMEM131L/RASAL3/BTN2A2/ATM/LILRB1/CLECL1/CD22/CCDC88B/TNFSF8/ZAP70/CORO1A/FCRL3/CD40LG/CD300A/CD6/SPN/BTK/PTPN22/PTPRC/IKZF3/SASH3/IL12RB1/CD3E/JAK3/CD28/IL6/NCKAP1L/ATAD5/HLA-DPB1/PYCARD/IL23A/TMIGD2/TNFSF4/FOXP3/TNFAIP3/FCGR2B/CCR2/TNFRSF13C/RAC2/SH3RF1/CASP3/ERBB2/IL18/NFATC2/SDC4/LST1/HAVCR2/CD86/PRKAR1A/IL4/HLA-DMB/CD4/HLA-DPA1/TNFRSF1B/CD40/PKN1/TNFRSF14",61
"BP","GO:0051251","positive regulation of lymphocyte activation","80/2047","334/18670",8.57604009014479e-12,1.35794824269477e-09,1.13864155545884e-09,"DOCK8/MYB/CTLA4/BTLA/CARD11/INPP5D/PTPN6/RASAL3/TESPA1/BTN2A2/GRAP2/LILRB1/CLECL1/SIRPG/KLRK1/ITPKB/CCDC88B/IL7R/ZAP70/CORO1A/CCR7/FCRL3/CD40LG/LCK/CD6/BTK/PTPRC/HLA-F/SASH3/ZMIZ1/ICOS/IL12RB1/SIRPB1/TOX/CD3E/PDCD1/JAK3/RASGRP1/CD28/CSK/VAV1/RUNX3/TBX21/IL6/NCKAP1L/CD27/ATAD5/HLA-DPB1/PYCARD/IL23A/TMIGD2/TNFSF4/FOXP3/RARA/VNN1/CCR2/NOD2/ZBTB1/ADAM8/TNFRSF13C/IL18/GATA3/CD83/NFATC2/CD5/TNFSF11/NLRP3/MALT1/HAVCR2/SRC/CD86/GLI3/IL4R/FYN/IL4/HLA-DMB/CD4/HLA-DPA1/CD40/TNFRSF14",80
"BP","GO:0042113","B cell activation","75/2047","310/18670",2.30388822564959e-11,3.55448601377784e-09,2.9804416371224e-09,"HDAC9/CTLA4/CARD11/INPP5D/CCR6/BANK1/PLCG2/PTPN6/PTK2B/PRKCB/ATM/POU2F2/CD79B/DOCK10/AICDA/CD22/LAT2/IL7R/LAX1/ZAP70/CASP8/FCRL3/CD40LG/MS4A1/CD300A/BTK/PTPRC/ITGA4/IKZF3/PIK3CD/SASH3/CXCR5/FCRL1/CD19/JAK3/IL27RA/CD28/ABL1/GAPT/TBX21/IL6/NCKAP1L/BLNK/CD27/NFAM1/CD180/ATAD5/C17orf99/DCLRE1C/TNFSF4/FOXP3/SLA2/TNFAIP3/FCGR2B/NOD2/ZBTB1/TNFRSF13C/LEF1/CASP3/LYL1/ITGB1/NFATC2/MALT1/TCIRG1/CR2/SAMSN1/BATF/IL4/SLAMF8/FLT3/EXO1/CD40/ADGRG3/LIG4/PKN1",75
"BP","GO:0032609","interferon-gamma production","39/2047","113/18670",2.36520530567602e-11,3.55786008106316e-09,2.9832707973961e-09,"TXK/SLAMF6/IRF8/ITK/LILRB1/CD96/KLRK1/BTN3A1/CCR7/SPN/PTPN22/BTN3A2/CD2/SASH3/IL12RB1/CD3E/F2RL1/RASGRP1/IL27RA/ABL1/HLA-DPB1/PYCARD/IL23A/TNFSF4/FOXP3/RARA/CCR2/TLR7/TNFRSF13C/TNF/EOMES/IL18/GATA3/LTA/TCIRG1/CD226/HAVCR2/HLA-DPA1/IL18RAP",39
"BP","GO:0002695","negative regulation of leukocyte activation","51/2047","175/18670",3.13231552979112e-11,4.59686403481785e-09,3.85447710764797e-09,"RIPOR2/CNR2/CTLA4/INPP5D/BANK1/PTPN6/TMEM131L/BTN2A2/ATM/LILRB1/CD84/LAX1/TSPAN32/CD300A/SPN/BTK/PTPN22/PTPRC/HLA-F/TIGIT/JAK3/PAG1/RUNX3/TBX21/TNFSF4/FOXP3/SLA2/TNFAIP3/FCGR2B/CCR2/ABR/CASP3/ERBB2/BCR/SDC4/LAG3/TNFAIP8L2/CD300LF/LST1/SAMSN1/HAVCR2/CD86/PRKAR1A/GLI3/IL4R/ADORA2A/PGLYRP2/MILR1/PKN1/CST7/TNFRSF14",51
"BP","GO:1902107","positive regulation of leukocyte differentiation","45/2047","144/18670",3.41478823495885e-11,4.89209066898747e-09,4.10202506520245e-09,"EVI2B/MYB/INPP5D/TESPA1/BTN2A2/ITPKB/IL7R/ZAP70/CASP8/BTK/PTPRC/SASH3/ZMIZ1/IL12RB1/TOX/RASGRP1/HCLS1/RUNX3/NCKAP1L/CD27/IL23A/TNFSF4/FOXP3/RARA/VNN1/ZBTB1/ADAM8/TNF/POU4F1/LEF1/IL18/GATA3/CD83/KLF10/TNFSF11/NLRP3/PRKCA/MALT1/CD86/GLI3/IL4R/IL4/CD4/TRIB1/CD101",45
"BP","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","45/2047","145/18670",4.43185358965801e-11,6.20150303464471e-09,5.19996921792677e-09,"PTPN6/LILRB1/IL7R/WAS/BTK/NECTIN2/PTPRC/HLA-F/SASH3/IL12RB1/JAK3/IL27RA/CD28/TBX21/IL6/FCER2/ATAD5/P2RX7/IL23A/C17orf99/TNFSF4/FOXP3/TNFAIP3/FCGR2B/CCR2/CR1/ZBTB1/PVR/TNFRSF13C/TNF/STX7/IL18/GATA3/C4BPA/LTA/NLRP3/MALT1/CD226/HAVCR2/IL4R/IL4/CD4/TNFRSF1B/CD40/PKN1",45
"BP","GO:0002683","negative regulation of immune system process","94/2047","435/18670",6.50219854289435e-11,8.8741992500449e-09,7.44102884029726e-09,"RIPOR2/NLRC3/CNR2/GPR171/CTLA4/INPP5D/BANK1/PTPN6/PTK2B/TMEM131L/BTN2A2/ATM/STAP1/LILRB1/CD22/CD96/KLRK1/ITPKB/CD84/IL7R/LAX1/RNF125/ARRB2/FCRLB/TSPAN32/FCRL3/LPXN/GPR55/CD300A/GPR18/SPN/BTK/PTPN22/PTPRC/HLA-F/HLA-DOB/TIGIT/NLRC5/UBASH3A/PDCD1/JAK3/IL27RA/PAG1/RUNX3/TBX21/ADTRP/CCN3/HLA-DOA/TNFSF4/FOXP3/RARA/SLA2/TNFAIP3/FCGR2B/CCR2/CR1/TNF/MIXL1/ABR/CASP3/ERBB2/TGFB2/CD200R1/BCR/C4BPA/NLRP6/TRAF3IP1/SDC4/LAG3/CD59/TNFAIP8L2/CD300LF/LST1/SAMSN1/C5/HAVCR2/CD86/PRKAR1A/GLI3/IL4R/IL4/SLAMF8/UFD1/TRIB1/ADORA2A/PPARG/ALOX15/PGLYRP2/TRIM38/MILR1/PKN1/FBN1/CST7/TNFRSF14",94
"BP","GO:0007265","Ras protein signal transduction","96/2047","448/18670",6.63684504324448e-11,8.8741992500449e-09,7.44102884029726e-09,"RIPOR2/RASGRP2/RAB37/RASA2/RASAL3/GRAP2/ARHGEF6/ARHGEF1/ITPKB/TIAM1/ARHGAP4/RALGPS2/RAB27B/WAS/GPR55/ADGRG1/FGD3/P2RY10/GPR18/GPR65/CYTH4/RASGRF1/FGD2/KCTD10/LAT/PLEKHG3/LPAR6/F2RL1/ARHGEF18/DOK3/RHOH/RASGRP1/GPR174/IQSEC1/RASAL1/VAV1/ABL1/CNKSR1/FOXM1/RASGEF1A/MCF2L2/DAB2IP/ARHGAP6/CDC42EP4/ARHGEF3/GPR4/SCAI/PSD/RTKN/ARHGEF5/ARHGDIB/RAB39B/RAB3B/EPS8L1/RAC2/HEG1/GBF1/OGT/RAP2C/CDC42EP2/ABR/RAB34/CDC42EP1/SQSTM1/TGFB2/BCR/ITGB1/RAB5C/ARHGEF17/CDC42SE2/ITGA3/ARHGEF16/MCF2/SYNGAP1/KIF14/RAPGEF1/PPP2CB/RAB11B/MYO9B/KANK1/USP28/SHTN1/RAP2B/STMN1/RAB8B/RAB20/CBL/KCTD13/CDC42SE1/RAB17/RASSF1/ARHGAP29/FLOT1/IQGAP3/SH2B2/RHOV",96
"BP","GO:0002697","regulation of immune effector process","98/2047","462/18670",7.62995758414578e-11,9.79072712826145e-09,8.2095387849789e-09,"SLAMF6/MYB/AIM2/PTPN6/STAP1/LILRB1/CD22/CD96/KLRK1/CD84/IL7R/RNF125/ARRB2/TSPAN32/FCRL3/CD40LG/WAS/CD300A/BIRC3/BTK/NECTIN2/PTPRC/HLA-F/SASH3/IL12RB1/APOBEC3G/F2RL1/CD19/JAK3/RASGRP1/IL27RA/CD28/UNC13D/APOBEC3F/VAV1/MYO18A/TBX21/IL6/FCER2/ATAD5/IRF4/PYCARD/P2RX7/IL23A/HK1/C17orf99/TNFSF4/FOXP3/RARA/TNFAIP3/FCGR2B/CCR2/NOD2/CR1/ZBTB1/PVR/TNF/RAC2/BIRC2/STX7/ABR/ITGAM/SEMA7A/SH2D1A/IL18/APPL2/GATA3/TGFB2/BCR/C4BPA/LTA/TRAF3IP1/NLRP3/LAG3/CD59/MALT1/CD226/CR2/C5/RAPGEF1/HAVCR2/CD86/IL4R/IL4/SLAMF8/HLA-DMB/UFD1/ITGB2/TNFRSF1B/CD40/PGLYRP2/TRIM38/IL18RAP/NCR3/PKN1/CLU/DNASE1/TNFRSF14",98
"BP","GO:1903706","regulation of hemopoiesis","100/2047","475/18670",7.647734336518e-11,9.79072712826145e-09,8.2095387849789e-09,"GPR171/EVI2B/FANCD2/MYB/CTLA4/CARD11/INPP5D/PTPN6/PTK2B/TMEM131L/PRKCB/TESPA1/BTN2A2/LILRB1/CAMK4/ITPKB/IL7R/ZAP70/CASP8/FCRL3/GPR55/PSMA8/BTK/PTPRC/CD2/IKZF3/SASH3/ZMIZ1/IL12RB1/TOX/JAK3/RASGRP1/CD28/HCLS1/ABL1/RUNX3/TBX21/NCKAP1L/CD27/NFAM1/IRF4/IL23A/HLA-DOA/FANCA/TNFSF4/FOXP3/RARA/HMGB2/FCGR2B/VNN1/CCR2/CR1/ZBTB1/ADAM8/TP73/RASSF2/TNF/PSMB8/SH3RF1/POU4F1/MIXL1/LEF1/ERBB2/IL18/GATA3/RBFOX2/CD83/KLF10/PSMB5/TFE3/STAT5B/NFATC2/TNFSF11/NLRP3/LAG3/PRKCA/AGO4/MALT1/FOXN1/CD86/ACVR1B/STAT3/PSMD3/GLI3/IL4R/PSMC1/IL4/SLAMF8/HIF1A/CD4/TRIB1/PSMD1/PSMC3/GP1BA/PGLYRP2/PRDM1/PSMD2/PSMC4/FBN1/CD101",100
"BP","GO:0002699","positive regulation of immune effector process","58/2047","219/18670",1.00105282438458e-10,1.25486142590042e-08,1.05220311124458e-08,"SLAMF6/MYB/STAP1/LILRB1/KLRK1/CD84/CD300A/BTK/NECTIN2/PTPRC/HLA-F/SASH3/IL12RB1/F2RL1/RASGRP1/CD28/UNC13D/VAV1/MYO18A/TBX21/IL6/FCER2/ATAD5/P2RX7/IL23A/HK1/C17orf99/TNFSF4/FOXP3/RARA/CCR2/NOD2/ZBTB1/PVR/TNF/RAC2/STX7/ITGAM/SEMA7A/SH2D1A/IL18/APPL2/GATA3/LTA/NLRP3/LAG3/MALT1/CD226/RAPGEF1/CD86/IL4R/IL4/HLA-DMB/ITGB2/CD40/IL18RAP/NCR3/TNFRSF14",58
"BP","GO:0007266","Rho protein signal transduction","55/2047","203/18670",1.19255383064197e-10,1.46440742836178e-08,1.22790773582534e-08,"RIPOR2/ARHGEF6/ARHGEF1/TIAM1/ARHGAP4/WAS/GPR55/ADGRG1/FGD3/P2RY10/GPR18/GPR65/RASGRF1/FGD2/KCTD10/PLEKHG3/LPAR6/F2RL1/ARHGEF18/RHOH/GPR174/VAV1/ABL1/CNKSR1/MCF2L2/ARHGAP6/CDC42EP4/ARHGEF3/GPR4/SCAI/RTKN/ARHGEF5/ARHGDIB/EPS8L1/RAC2/HEG1/CDC42EP2/ABR/CDC42EP1/BCR/ITGB1/ARHGEF17/CDC42SE2/ITGA3/ARHGEF16/MCF2/MYO9B/KANK1/SHTN1/STMN1/KCTD13/CDC42SE1/ARHGAP29/FLOT1/RHOV",55
"BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","99/2047","473/18670",1.34042212710669e-10,1.58143528211783e-08,1.32603575959182e-08,"TXK/CTLA4/BLK/CARD11/ITK/INPP5D/PLCG2/PTPN6/KCNN4/PRKCB/TESPA1/BTN2A2/BTN2A1/CD79B/STAP1/GRAP2/CD22/CD247/LCP2/KLRK1/LAT2/BTN3A1/KLHL6/LAX1/ZAP70/CCR7/FCRL3/WAS/LCK/MS4A1/LPXN/PSMA8/CD300A/BTK/FYB1/PTPN22/NECTIN2/PTPRC/BTN3A2/ICAM3/BTN3A3/PIK3CD/CD3G/WIPF1/TRAT1/CACNA1F/BTN1A1/THEMIS/LAT/CD3E/UBASH3A/CD19/HLA-DQB1/PAX5/CD28/CD3D/PAG1/CSK/VAV1/MUC16/ABL1/SKAP1/NCKAP1L/NFAM1/HLA-DPB1/SPPL3/CYFIP2/FOXP3/SLA2/FCGR2B/HLA-DQA1/CR1/PSMB8/CARD9/APPL2/GATA3/BCAR1/PSMB5/NFATC2/MALT1/PRKACA/CD226/CR2/RAPGEF1/SRC/PSMD3/PSMC1/FYN/CD4/HLA-DPA1/PSMD1/PTK2/PSMC3/MYH2/NCR3/PRKACB/PSMD2/PSMC4/SH2B2",99
"BP","GO:0002757","immune response-activating signal transduction","99/2047","473/18670",1.34042212710669e-10,1.58143528211783e-08,1.32603575959182e-08,"TXK/CTLA4/BLK/CARD11/ITK/INPP5D/PLCG2/PTPN6/KCNN4/PRKCB/TESPA1/BTN2A2/BTN2A1/CD79B/STAP1/GRAP2/CD22/CD247/LCP2/KLRK1/LAT2/BTN3A1/KLHL6/LAX1/ZAP70/CCR7/FCRL3/WAS/LCK/MS4A1/LPXN/PSMA8/CD300A/BTK/FYB1/PTPN22/NECTIN2/PTPRC/BTN3A2/ICAM3/BTN3A3/PIK3CD/CD3G/WIPF1/TRAT1/CACNA1F/BTN1A1/THEMIS/LAT/CD3E/UBASH3A/CD19/HLA-DQB1/PAX5/CD28/CD3D/PAG1/CSK/VAV1/MUC16/ABL1/SKAP1/NCKAP1L/NFAM1/HLA-DPB1/SPPL3/CYFIP2/FOXP3/SLA2/FCGR2B/HLA-DQA1/CR1/PSMB8/CARD9/APPL2/GATA3/BCAR1/PSMB5/NFATC2/MALT1/PRKACA/CD226/CR2/RAPGEF1/SRC/PSMD3/PSMC1/FYN/CD4/HLA-DPA1/PSMD1/PTK2/PSMC3/MYH2/NCR3/PRKACB/PSMD2/PSMC4/SH2B2",99
"BP","GO:0002449","lymphocyte mediated immunity","80/2047","352/18670",1.37336418126874e-10,1.58914082282578e-08,1.33249686656297e-08,"SLAMF6/INPP5D/CCR6/PTPN6/POU2F2/LILRB1/AICDA/CD96/KLRK1/IL7R/ARRB2/CORO1A/CD40LG/WAS/BTK/NECTIN2/PTPRC/BTN3A2/HLA-F/BTN3A3/SASH3/IL12RB1/CD19/HLA-DQB1/RASGRP1/IL27RA/CD28/UNC13D/VAV1/GAPT/TBX21/PRDX1/IL6/FCER2/CD27/ATAD5/AIRE/P2RX7/IL23A/C17orf99/TNFSF4/FOXP3/SLA2/FCGR2B/CCR2/CR1/ZBTB1/PVR/TNF/STX7/KLRD1/SH2D1A/IL18/GATA3/SLAMF7/C4BPA/LTA/CTSH/NLRP3/LAG3/MALT1/TCIRG1/CD226/CR2/BATF/C5/TUBB4B/HAVCR2/CD8A/IL4R/IL4/TNFRSF1B/EXO1/CD40/LIG4/IL18RAP/NCR3/CLU/LYST/GNL1",80
"BP","GO:0002708","positive regulation of lymphocyte mediated immunity","36/2047","105/18670",1.70101446998116e-10,1.93113284261823e-08,1.61925766725316e-08,"SLAMF6/KLRK1/BTK/NECTIN2/PTPRC/HLA-F/SASH3/IL12RB1/RASGRP1/CD28/VAV1/TBX21/IL6/FCER2/ATAD5/P2RX7/IL23A/C17orf99/TNFSF4/FOXP3/ZBTB1/PVR/TNF/STX7/SH2D1A/IL18/GATA3/LTA/NLRP3/LAG3/MALT1/CD226/IL4/CD40/IL18RAP/NCR3",36
"BP","GO:0042129","regulation of T cell proliferation","46/2047","156/18670",1.86005229223346e-10,2.07258048932754e-08,1.73786172254873e-08,"CTLA4/CARD11/PTPN6/TMEM131L/RASAL3/BTN2A2/LILRB1/CLECL1/CCDC88B/TNFSF8/ZAP70/CORO1A/CD40LG/CD6/SPN/PTPRC/SASH3/IL12RB1/CD3E/JAK3/CD28/IL6/NCKAP1L/HLA-DPB1/PYCARD/IL23A/TMIGD2/TNFSF4/FOXP3/CCR2/TNFRSF13C/RAC2/SH3RF1/CASP3/ERBB2/IL18/SDC4/HAVCR2/CD86/PRKAR1A/IL4/HLA-DMB/CD4/HLA-DPA1/TNFRSF1B/TNFRSF14",46
"BP","GO:0002705","positive regulation of leukocyte mediated immunity","42/2047","136/18670",2.31760652208932e-10,2.53546153516572e-08,2.12598814552615e-08,"SLAMF6/STAP1/KLRK1/BTK/NECTIN2/PTPRC/HLA-F/SASH3/IL12RB1/F2RL1/RASGRP1/CD28/VAV1/TBX21/IL6/FCER2/ATAD5/P2RX7/IL23A/C17orf99/TNFSF4/FOXP3/NOD2/ZBTB1/PVR/TNF/STX7/ITGAM/SH2D1A/IL18/GATA3/LTA/NLRP3/LAG3/MALT1/CD226/IL4R/IL4/ITGB2/CD40/IL18RAP/NCR3",42
"BP","GO:0033077","T cell differentiation in thymus","28/2047","70/18670",3.04732778546544e-10,3.27424487234743e-08,2.74545903679246e-08,"BCL11B/CARD11/CCR6/TMEM131L/TESPA1/CAMK4/ITPKB/IL7R/DOCK2/ZAP70/CCR7/PTPRC/CD3G/CD3E/RASGRP1/CD28/CD3D/WNT1/AIRE/FOXP3/VNN1/ZBTB1/ADAM8/ERBB2/GATA3/FOXN1/GLI3/LIG4",28
"BP","GO:0046634","regulation of alpha-beta T cell activation","33/2047","93/18670",3.48071217153304e-10,3.67428862037093e-08,3.08089629513533e-08,"MYB/RASAL3/LILRB1/ITPKB/ZAP70/CD300A/PTPRC/SASH3/IL12RB1/CD3E/JAK3/CD28/RUNX3/TBX21/NCKAP1L/IRF4/IL23A/TNFSF4/FOXP3/RARA/CCR2/SH3RF1/IL18/GATA3/CD83/NLRP3/MALT1/CD86/GLI3/IL4R/ADORA2A/PRDM1/TNFRSF14",33
"BP","GO:0045621","positive regulation of lymphocyte differentiation","33/2047","94/18670",4.80361243414045e-10,4.98333379590053e-08,4.17853255840929e-08,"MYB/INPP5D/TESPA1/BTN2A2/ITPKB/IL7R/ZAP70/BTK/PTPRC/SASH3/ZMIZ1/IL12RB1/TOX/RASGRP1/RUNX3/NCKAP1L/CD27/IL23A/TNFSF4/FOXP3/RARA/VNN1/ZBTB1/ADAM8/IL18/GATA3/CD83/NLRP3/MALT1/CD86/GLI3/IL4R/IL4",33
